"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
10184,70430,77,611,1,"4.99"
3593,70406,78,135,1,"4.99"
4227,70407,78,911,2,"5.99"
4627,70408,78,520,1,"2.99"
4778,70408,78,132,2,"0.99"
5078,70409,78,434,2,"1.99"
5604,70410,78,810,1,"0.99"
6005,70411,78,176,1,"0.99"
6344,70411,78,676,2,"4.99"
7200,70427,78,963,2,"1.99"
7747,70428,78,385,2,"4.99"
7926,70428,78,39,2,"3.99"
7957,70428,78,354,2,"6.99"
8920,70430,78,889,1,"4.99"
9068,70430,78,489,2,"5.99"
3641,70406,79,840,1,"0.99"
3748,70406,79,641,2,"2.99"
4049,70407,79,907,1,"4.99"
4530,70408,79,827,1,"4.99"
4736,70408,79,660,2,"4.99"
5205,70409,79,35,1,"2.99"
5555,70410,79,559,2,"2.99"
6162,70411,79,172,1,"5.99"
7220,70427,79,846,1,"9.99"
8849,70429,79,937,1,"2.99"
9814,70430,79,27,1,"1.99"
9845,70430,79,527,2,"6.99"
9989,70430,79,374,1,"0.99"
3623,70406,80,95,2,"4.99"
4268,70407,80,95,2,"8.99"
4299,70407,80,191,2,"3.99"
4688,70408,80,782,1,"5.99"
5420,70409,80,378,2,"3.99"
5452,70409,80,443,2,"4.99"
6199,70411,80,944,1,"5.99"
6417,70411,80,667,2,"6.99"
6707,70412,80,90,1,"1.99"
7558,70427,80,119,2,"0.99"
8509,70429,80,294,2,"5.99"
8884,70429,80,670,1,"6.99"
3879,70406,81,302,2,"2.99"
4983,70408,81,321,1,"9.99"
5468,70409,81,475,2,"0.99"
7130,70427,81,92,1,"4.99"
7709,70428,81,832,1,"0.99"
9454,70430,81,665,1,"3.99"
3680,70406,82,530,1,"2.99"
4598,70408,82,57,2,"6.99"
5746,70410,82,676,1,"4.99"
6082,70411,82,243,2,"6.99"
6708,70412,82,82,1,"6.99"
7733,70428,82,2,2,"9.99"
7873,70428,82,647,1,"0.99"
8487,70429,82,412,2,"4.99"
9277,70430,82,816,2,"3.99"
9305,70430,82,271,2,"8.99"
9447,70430,82,234,2,"6.99"
3722,70406,83,131,2,"6.99"
3754,70406,83,880,1,"2.99"
5218,70409,83,249,1,"0.99"
5394,70409,83,397,1,"6.99"
6194,70411,83,234,1,"2.99"
6861,70412,83,78,2,"2.99"
7721,70428,83,482,1,"0.99"
8729,70429,83,734,2,"4.99"
9867,70430,83,545,1,"1.99"
4079,70407,84,476,2,"6.99"
4838,70408,84,816,1,"6.99"
5221,70409,84,508,2,"5.99"
5237,70409,84,509,2,"0.99"
5971,70410,84,473,2,"5.99"
6259,70411,84,660,1,"2.99"
6415,70411,84,908,1,"9.99"
7854,70428,84,773,1,"2.99"
8019,70428,84,402,1,"4.99"
8654,70429,84,856,2,"8.99"
9074,70430,84,714,2,"2.99"
9680,70430,84,661,1,"4.99"
4451,70407,85,39,2,"0.99"
4705,70408,85,811,1,"2.99"
5051,70409,85,891,2,"4.99"
5519,70409,85,290,1,"0.99"
7906,70428,85,270,1,"0.99"
9427,70430,85,327,1,"7.99"
9957,70430,85,405,2,"4.99"
9985,70430,85,397,2,"2.99"
3611,70406,86,982,2,"0.99"
3945,70406,86,165,1,"4.99"
4235,70407,86,772,1,"2.99"
4571,70408,86,527,2,"9.99"
5295,70409,86,974,1,"0.99"
5752,70410,86,971,1,"8.99"
6872,70412,86,715,1,"7.99"
7231,70427,86,357,2,"2.99"
7874,70428,86,653,1,"10.99"
8803,70429,86,618,2,"5.99"
8850,70429,86,78,2,"2.99"
9376,70430,86,100,1,"4.99"
5084,70409,87,683,2,"7.99"
5628,70410,87,880,1,"3.99"
5700,70410,87,863,2,"4.99"
6638,70412,87,46,2,"4.99"
7599,70427,87,720,2,"2.99"
8187,70428,87,210,2,"7.99"
8286,70429,87,891,2,"5.99"
8323,70429,87,608,1,"4.99"
9060,70430,87,951,1,"0.99"
9348,70430,87,687,2,"2.99"
9364,70430,87,69,1,"8.99"
10205,70430,87,7,1,"4.99"
3524,70405,88,355,2,"0.99"
3620,70406,88,363,1,"0.99"
3673,70406,88,399,2,"5.99"
3846,70406,88,621,1,"5.99"
6643,70412,88,39,1,"1.99"
6916,70412,88,729,2,"4.99"
7088,70427,88,82,1,"5.99"
7621,70427,88,398,2,"8.99"
8296,70429,88,557,2,"2.99"
8526,70429,88,125,2,"2.99"
8692,70429,88,702,1,"2.99"
4152,70407,89,382,2,"4.99"
4488,70407,89,457,2,"0.99"
4764,70408,89,265,1,"8.99"
5144,70409,89,772,2,"7.99"
5436,70409,89,514,2,"2.99"
5483,70409,89,951,2,"2.99"
6772,70412,89,834,2,"2.99"
7370,70427,89,439,2,"7.99"
7729,70428,89,327,1,"4.99"
7995,70428,89,117,2,"4.99"
8003,70428,89,609,2,"2.99"
8070,70428,89,351,1,"2.99"
8972,70430,89,430,2,"0.99"
9328,70430,89,242,2,"2.99"
9646,70430,89,821,2,"2.99"
9767,70430,89,753,1,"0.99"
10164,70430,89,307,2,"4.99"
3729,70406,90,693,2,"3.99"
4371,70407,90,556,1,"4.99"
5272,70409,90,339,2,"0.99"
5539,70410,90,707,1,"3.99"
7035,70427,90,532,2,"5.99"
7058,70427,90,157,2,"1.99"
7428,70427,90,55,1,"5.99"
7946,70428,90,20,1,"6.99"
8024,70428,90,378,1,"2.99"
8408,70429,90,401,1,"0.99"
8870,70429,90,893,1,"9.99"
9337,70430,90,514,2,"2.99"
10206,70430,90,979,1,"7.99"
3802,70406,91,228,1,"0.99"
4103,70407,91,793,1,"2.99"
4245,70407,91,818,2,"4.99"
4321,70407,91,133,1,"4.99"
4673,70408,91,613,1,"4.99"
5025,70409,91,31,2,"4.99"
5187,70409,91,577,1,"1.99"
5701,70410,91,523,1,"0.99"
6078,70411,91,869,1,"4.99"
6178,70411,91,609,2,"2.99"
6860,70412,91,638,2,"2.99"
7143,70427,91,631,1,"0.99"
7637,70427,91,18,1,"0.99"
7966,70428,91,552,2,"4.99"
8313,70429,91,600,2,"0.99"
8873,70429,91,766,1,"0.99"
9228,70430,91,505,2,"2.99"
9396,70430,91,276,1,"4.99"
10008,70430,91,568,2,"4.99"
3595,70406,92,313,1,"8.99"
3716,70406,92,720,2,"7.99"
4360,70407,92,393,1,"2.99"
4828,70408,92,244,2,"4.99"
5497,70409,92,977,2,"5.99"
5620,70410,92,653,1,"7.99"
5792,70410,92,920,2,"6.99"
5919,70410,92,35,2,"2.99"
6158,70411,92,862,2,"0.99"
6277,70411,92,876,1,"6.99"
7073,70427,92,845,1,"4.99"
7832,70428,92,64,2,"1.99"
8494,70429,92,771,2,"4.99"
8938,70430,92,878,2,"4.99"
9240,70430,92,127,2,"4.99"
4733,70408,93,482,1,"2.99"
5130,70409,93,719,1,"4.99"
6287,70411,93,7,2,"4.99"
6586,70412,93,845,1,"4.99"
7301,70427,93,738,2,"2.99"
8233,70428,93,358,1,"0.99"
4044,70407,94,718,2,"0.99"
4287,70407,94,777,2,"8.99"
5719,70410,94,456,1,"4.99"
5970,70410,94,331,1,"4.99"
7809,70428,94,901,2,"2.99"
7979,70428,94,727,2,"0.99"
9605,70430,94,323,2,"4.99"
3633,70406,95,652,1,"1.99"
4000,70406,95,460,1,"4.99"
4835,70408,95,549,1,"5.99"
7245,70427,95,58,2,"5.99"
7471,70427,95,385,2,"4.99"
9222,70430,95,796,2,"6.99"
9695,70430,95,159,1,"6.99"
9951,70430,95,964,2,"4.99"
10130,70430,95,864,1,"0.99"
3720,70406,96,649,1,"2.99"
3742,70406,96,630,2,"2.99"
4961,70408,96,803,1,"4.99"
5558,70410,96,249,2,"0.99"
5678,70410,96,952,1,"4.99"
5696,70410,96,25,2,"2.99"
8125,70428,96,944,2,"4.99"
8437,70429,96,459,2,"6.99"
9093,70430,96,478,1,"3.99"
9315,70430,96,98,1,"4.99"
9662,70430,96,605,2,"3.99"
10031,70430,96,668,2,"4.99"
3540,70406,97,286,1,"2.99"
3565,70406,97,130,2,"0.99"
3818,70406,97,141,2,"4.99"
4312,70407,97,846,2,"4.99"
4508,70408,97,870,2,"4.99"
5454,70409,97,670,1,"4.99"
6544,70412,97,270,2,"0.99"
6726,70412,97,981,2,"0.99"
7182,70427,97,705,1,"5.99"
7924,70428,97,142,1,"0.99"
8438,70429,97,158,1,"2.99"
9591,70430,97,112,1,"4.99"
3682,70406,98,570,2,"7.99"
4549,70408,98,614,2,"4.99"
6951,70426,98,735,2,"2.99"
7120,70427,98,91,2,"3.99"
7530,70427,98,834,2,"0.99"
8324,70429,98,321,1,"5.99"
8622,70429,98,888,1,"4.99"
8818,70429,98,679,2,"5.99"
9753,70430,98,772,2,"2.99"
3780,70406,99,269,1,"6.99"
4170,70407,99,585,2,"2.99"
4344,70407,99,263,2,"4.99"
4589,70408,99,266,1,"0.99"
4800,70408,99,422,2,"4.99"
4954,70408,99,136,1,"2.99"
5035,70409,99,809,2,"2.99"
5748,70410,99,353,2,"2.99"
6289,70411,99,698,2,"2.99"
6370,70411,99,309,1,"3.99"
6662,70412,99,320,2,"4.99"
7039,70427,99,415,1,"4.99"
8072,70428,99,511,1,"0.99"
8242,70428,99,113,2,"7.99"
8514,70429,99,821,2,"0.99"
3602,70406,100,474,2,"5.99"
3800,70406,100,872,2,"8.99"
4209,70407,100,437,2,"2.99"
4970,70408,100,654,1,"8.99"
4980,70408,100,579,1,"6.99"
5238,70409,100,725,2,"4.99"
5355,70409,100,536,2,"6.99"
6655,70412,100,858,2,"4.99"
7819,70428,100,698,1,"4.99"
7921,70428,100,23,1,"1.99"
8203,70428,100,848,1,"0.99"
9048,70430,100,857,1,"5.99"
9271,70430,100,583,2,"4.99"
4975,70408,101,816,1,"2.99"
5100,70409,101,702,1,"2.99"
5132,70409,101,902,2,"5.99"
5198,70409,101,49,1,"2.99"
5757,70410,101,397,1,"2.99"
6433,70411,101,299,1,"5.99"
7112,70427,101,883,2,"5.99"
7866,70428,101,350,2,"8.99"
8301,70429,101,122,1,"0.99"
8825,70429,101,194,1,"1.99"
8833,70429,101,378,2,"4.99"
9965,70430,101,861,1,"6.99"
10218,70430,101,849,2,"0.99"
3520,70405,102,629,2,"1.99"
3630,70406,102,534,2,"1.99"
3665,70406,102,205,1,"4.99"
4089,70407,102,753,1,"6.99"
4777,70408,102,99,2,"3.99"
4997,70408,102,42,2,"6.99"
5009,70409,102,337,1,"5.99"
5109,70409,102,518,1,"4.99"
5509,70409,102,253,1,"5.99"
5716,70410,102,748,2,"2.99"
6434,70411,102,323,2,"5.99"
7119,70427,102,377,2,"0.99"
7247,70427,102,317,1,"0.99"
7439,70427,102,891,2,"6.99"
8186,70428,102,925,1,"0.99"
8664,70429,102,44,2,"5.99"
9151,70430,102,863,1,"3.99"
9192,70430,102,517,2,"2.99"
9295,70430,102,110,1,"0.99"
9617,70430,102,116,2,"2.99"
9780,70430,102,711,2,"4.99"
3750,70406,103,528,1,"6.99"
3850,70406,103,370,1,"4.99"
4040,70407,103,668,2,"6.99"
4213,70407,103,154,2,"2.99"
4357,70407,103,748,1,"1.99"
4872,70408,103,398,2,"4.99"
5163,70409,103,326,1,"4.99"
6525,70412,103,308,2,"5.99"
6697,70412,103,47,2,"6.99"
6949,70426,103,349,2,"2.99"
7310,70427,103,812,1,"0.99"
7472,70427,103,336,1,"6.99"
8302,70429,103,290,1,"0.99"
8520,70429,103,532,2,"4.99"
9390,70430,103,390,1,"4.99"
4012,70406,104,307,1,"4.99"
4438,70407,104,953,1,"6.99"
4520,70408,104,767,2,"4.99"
4529,70408,104,300,2,"7.99"
4917,70408,104,709,2,"2.99"
5376,70409,104,377,1,"1.99"
7107,70427,104,410,1,"2.99"
8413,70429,104,606,2,"1.99"
9090,70430,104,751,2,"3.99"
9996,70430,104,720,2,"5.99"
5261,70409,105,637,2,"4.99"
5429,70409,105,540,1,"4.99"
5542,70410,105,374,1,"2.99"
5677,70410,105,580,1,"4.99"
6546,70412,105,86,2,"4.99"
7442,70427,105,541,2,"2.99"
8980,70430,105,672,2,"2.99"
9124,70430,105,993,2,"3.99"
9198,70430,105,517,2,"5.99"
9210,70430,105,20,1,"9.99"
4229,70407,106,212,2,"4.99"
4277,70407,106,432,2,"2.99"
4665,70408,106,125,2,"3.99"
5453,70409,106,387,1,"3.99"
6992,70426,106,748,1,"0.99"
7224,70427,106,593,2,"3.99"
7483,70427,106,804,2,"4.99"
8115,70428,106,451,1,"4.99"
9072,70430,106,990,2,"2.99"
9747,70430,106,536,1,"7.99"
10213,70430,106,320,2,"8.99"
3824,70406,107,683,1,"6.99"
5311,70409,107,220,1,"4.99"
5575,70410,107,503,1,"2.99"
5798,70410,107,73,2,"3.99"
6131,70411,107,729,2,"2.99"
6133,70411,107,434,1,"0.99"
6811,70412,107,345,1,"5.99"
6934,70426,107,100,2,"6.99"
7447,70427,107,390,1,"4.99"
7600,70427,107,765,1,"7.99"
8162,70428,107,960,2,"4.99"
8704,70429,107,458,2,"1.99"
9155,70430,107,829,2,"2.99"
9351,70430,107,447,2,"2.99"
3875,70406,108,155,2,"0.99"
4082,70407,108,638,1,"2.99"
4303,70407,108,178,1,"1.99"
4650,70408,108,625,1,"4.99"
4754,70408,108,697,2,"0.99"
5274,70409,108,1000,2,"6.99"
5661,70410,108,409,2,"5.99"
5806,70410,108,6,2,"4.99"
6841,70412,108,489,2,"0.99"
8329,70429,108,760,2,"5.99"
8587,70429,108,422,2,"4.99"
8846,70429,108,640,2,"4.99"
9755,70430,108,17,2,"4.99"
4921,70408,109,93,2,"4.99"
5027,70409,109,471,1,"2.99"
5296,70409,109,110,1,"2.99"
6920,70412,109,500,2,"6.99"
7145,70427,109,797,2,"0.99"
8006,70428,109,863,1,"3.99"
9230,70430,109,266,2,"0.99"
9871,70430,109,43,2,"2.99"
3587,70406,110,101,2,"4.99"
4317,70407,110,483,2,"2.99"
4827,70408,110,973,2,"4.99"
6160,70411,110,596,1,"4.99"
7474,70427,110,651,1,"0.99"
7542,70427,110,416,1,"0.99"
7570,70427,110,700,2,"2.99"
3485,70405,111,23,1,"1.99"
3551,70406,111,787,1,"3.99"
3963,70406,111,854,2,"9.99"
4249,70407,111,911,2,"4.99"
4286,70407,111,982,1,"0.99"
6896,70412,111,281,1,"2.99"
8525,70429,111,292,2,"0.99"
9933,70430,111,511,2,"0.99"
10039,70430,111,959,1,"2.99"
5351,70409,112,814,1,"4.99"
5385,70409,112,935,2,"2.99"
6550,70412,112,471,2,"2.99"
7691,70428,112,346,2,"4.99"
7761,70428,112,780,2,"4.99"
9217,70430,112,342,1,"4.99"
9321,70430,112,777,2,"6.99"
9609,70430,112,151,2,"4.99"
9830,70430,112,37,1,"5.99"
9911,70430,112,848,1,"3.99"
10038,70430,112,815,1,"2.99"
3657,70406,113,898,1,"5.99"
4333,70407,113,15,2,"2.99"
5189,70409,113,557,1,"2.99"
5324,70409,113,877,1,"2.99"
5655,70410,113,760,2,"4.99"
5774,70410,113,73,1,"5.99"
6025,70411,113,728,1,"0.99"
6836,70412,113,602,1,"0.99"
7468,70427,113,695,1,"5.99"
7587,70427,113,142,1,"2.99"
9221,70430,113,548,1,"6.99"
10181,70430,113,683,2,"4.99"
3484,70405,114,420,2,"4.99"
3924,70406,114,42,2,"2.99"
4025,70407,114,852,2,"0.99"
5418,70409,114,11,1,"0.99"
5624,70410,114,227,2,"4.99"
5625,70410,114,380,2,"2.99"
6188,70411,114,43,1,"2.99"
6754,70412,114,320,1,"4.99"
7316,70427,114,735,1,"2.99"
7462,70427,114,193,2,"2.99"
7565,70427,114,230,1,"2.99"
7938,70428,114,565,1,"5.99"
8496,70429,114,167,1,"4.99"
8590,70429,114,551,1,"10.99"
9717,70430,114,915,1,"4.99"
3544,70406,115,681,1,"0.99"
3624,70406,115,387,1,"0.99"
4780,70408,115,601,1,"1.99"
5245,70409,115,775,2,"4.99"
6080,70411,115,589,2,"2.99"
6113,70411,115,970,2,"2.99"
6373,70411,115,233,1,"0.99"
6574,70412,115,135,1,"5.99"
6798,70412,115,61,1,"6.99"
7355,70427,115,833,1,"1.99"
7465,70427,115,512,2,"4.99"
7983,70428,115,398,2,"4.99"
8594,70429,115,902,1,"4.99"
9578,70430,115,650,1,"0.99"
10022,70430,115,414,1,"3.99"
3908,70406,116,867,1,"6.99"
3940,70406,116,329,1,"2.99"
4027,70407,116,11,1,"0.99"
4737,70408,116,933,1,"4.99"
5169,70409,116,572,2,"2.99"
6557,70412,116,315,2,"4.99"
7238,70427,116,266,2,"0.99"
7763,70428,116,537,2,"5.99"
9245,70430,116,567,2,"6.99"
9562,70430,116,345,1,"3.99"
5506,70409,117,531,1,"5.99"
5673,70410,117,875,2,"0.99"
6093,70411,117,408,1,"9.99"
6449,70411,117,961,1,"6.99"
8687,70429,117,50,1,"2.99"
4966,70408,118,951,1,"0.99"
5829,70410,118,746,2,"1.99"
6377,70411,118,875,1,"0.99"
6507,70412,118,538,2,"1.99"
7196,70427,118,657,2,"2.99"
7850,70428,118,640,2,"4.99"
7956,70428,118,945,1,"4.99"
8314,70429,118,471,2,"3.99"
8760,70429,118,779,2,"7.99"
8881,70429,118,438,1,"4.99"
10045,70430,118,11,2,"1.99"
4840,70408,119,365,1,"8.99"
5176,70409,119,73,1,"5.99"
5268,70409,119,241,1,"0.99"
6079,70411,119,327,1,"7.99"
6330,70411,119,855,1,"0.99"
8140,70428,119,929,1,"4.99"
8183,70428,119,338,2,"5.99"
8304,70429,119,969,1,"4.99"
9028,70430,119,590,1,"2.99"
10101,70430,119,552,2,"0.99"
4001,70406,120,190,2,"5.99"
4272,70407,120,109,1,"3.99"
4342,70407,120,299,1,"0.99"
4666,70408,120,1000,1,"9.99"
4942,70408,120,976,1,"1.99"
5288,70409,120,186,2,"1.99"
6503,70412,120,292,1,"0.99"
6989,70426,120,879,1,"4.99"
8046,70428,120,630,2,"0.99"
8756,70429,120,901,1,"1.99"
8998,70430,120,345,2,"6.99"
9907,70430,120,932,1,"6.99"
10161,70430,120,581,1,"0.99"
5670,70410,121,132,2,"0.99"
6780,70412,121,277,1,"4.99"
7114,70427,121,850,2,"0.99"
7185,70427,121,509,2,"0.99"
7298,70427,121,361,1,"2.99"
8370,70429,121,268,2,"6.99"
8788,70429,121,748,1,"1.99"
8875,70429,121,285,2,"2.99"
8969,70430,121,444,2,"8.99"
3778,70406,122,471,2,"2.99"
3986,70406,122,817,1,"4.99"
4239,70407,122,846,1,"7.99"
4568,70408,122,575,2,"4.99"
5235,70409,122,233,1,"6.99"
6231,70411,122,555,1,"0.99"
6427,70411,122,233,1,"0.99"
6436,70411,122,822,2,"0.99"
6974,70426,122,643,1,"7.99"
7267,70427,122,800,1,"2.99"
7950,70428,122,494,2,"4.99"
8077,70428,122,716,1,"2.99"
8177,70428,122,809,2,"0.99"
8772,70429,122,772,1,"5.99"
9910,70430,122,81,1,"4.99"
4442,70407,123,101,2,"3.99"
4860,70408,123,95,1,"8.99"
7535,70427,123,168,1,"4.99"
7727,70428,123,491,2,"2.99"
7768,70428,123,535,1,"0.99"
7852,70428,123,759,2,"2.99"
7969,70428,123,481,1,"5.99"
8699,70429,123,890,1,"4.99"
9529,70430,123,177,2,"4.99"
10066,70430,123,933,1,"4.99"
4341,70407,124,987,2,"7.99"
4709,70408,124,864,1,"2.99"
5566,70410,124,296,1,"2.99"
6411,70411,124,948,1,"2.99"
7519,70427,124,873,1,"6.99"
7700,70428,124,775,2,"8.99"
8524,70429,124,457,2,"0.99"
9986,70430,124,274,2,"3.99"
3617,70406,125,295,1,"4.99"
5200,70409,125,988,2,"2.99"
5523,70410,125,483,1,"7.99"
6055,70411,125,130,1,"0.99"
6268,70411,125,255,1,"6.99"
7323,70427,125,838,2,"4.99"
7879,70428,125,429,2,"0.99"
7922,70428,125,178,1,"0.99"
8375,70429,125,793,1,"2.99"
8433,70429,125,427,1,"2.99"
8832,70429,125,84,1,"4.99"
9129,70430,125,583,1,"9.99"
9496,70430,125,100,1,"4.99"
9504,70430,125,18,2,"0.99"
9722,70430,125,926,2,"4.99"
9734,70430,125,730,2,"2.99"
3502,70405,126,229,2,"5.99"
3725,70406,126,611,2,"4.99"
3804,70406,126,117,2,"7.99"
4691,70408,126,130,2,"0.99"
4730,70408,126,353,2,"2.99"
5137,70409,126,90,2,"0.99"
5865,70410,126,303,2,"0.99"
6747,70412,126,797,2,"0.99"
6755,70412,126,557,2,"6.99"
7962,70428,126,379,2,"0.99"
8091,70428,126,664,2,"2.99"
9492,70430,126,139,1,"6.99"
10032,70430,126,506,1,"4.99"
4652,70408,127,913,1,"5.99"
4811,70408,127,878,2,"5.99"
5499,70409,127,333,2,"2.99"
5983,70410,127,78,1,"2.99"
7912,70428,127,163,2,"4.99"
8209,70428,127,545,1,"6.99"
9859,70430,127,892,1,"6.99"
10197,70430,127,264,2,"2.99"
3751,70406,128,797,2,"0.99"
3995,70406,128,869,2,"5.99"
5270,70409,128,333,1,"2.99"
5647,70410,128,321,1,"4.99"
5997,70410,128,774,1,"4.99"
6186,70411,128,452,2,"2.99"
6481,70412,128,522,2,"6.99"
6687,70412,128,600,2,"2.99"
7582,70427,128,859,1,"4.99"
8415,70429,128,638,1,"2.99"
9215,70430,128,785,1,"5.99"
9234,70430,128,362,1,"2.99"
9433,70430,128,241,1,"5.99"
9858,70430,128,56,2,"2.99"
9952,70430,128,356,2,"3.99"
10011,70430,128,132,1,"2.99"
3689,70406,129,696,1,"0.99"
3900,70406,129,328,2,"4.99"
3936,70406,129,925,2,"0.99"
4256,70407,129,304,1,"2.99"
4602,70408,129,790,1,"0.99"
4896,70408,129,660,1,"2.99"
4996,70408,129,970,2,"0.99"
5127,70409,129,797,1,"0.99"
5350,70409,129,159,1,"4.99"
8339,70429,129,408,1,"4.99"
8345,70429,129,231,2,"2.99"
9823,70430,129,967,1,"4.99"
9983,70430,129,77,2,"7.99"
10024,70430,129,59,1,"7.99"
10167,70430,129,271,1,"5.99"
4339,70407,130,706,2,"4.99"
4485,70407,130,573,1,"4.99"
6353,70411,130,153,1,"3.99"
7181,70427,130,611,2,"4.99"
7728,70428,130,109,2,"0.99"
9452,70430,130,697,2,"0.99"
9637,70430,130,661,1,"4.99"
9724,70430,130,114,2,"5.99"
3515,70405,131,707,2,"2.99"
5233,70409,131,307,1,"4.99"
5395,70409,131,968,1,"4.99"
5610,70410,131,106,1,"2.99"
5726,70410,131,784,1,"2.99"
5874,70410,131,488,1,"3.99"
7557,70427,131,692,2,"2.99"
8071,70428,131,566,1,"0.99"
8267,70428,131,893,2,"6.99"
8570,70429,131,680,2,"8.99"
9323,70430,131,820,1,"3.99"
10179,70430,131,462,2,"2.99"
3706,70406,132,149,2,"0.99"
3825,70406,132,137,2,"2.99"
4168,70407,132,408,2,"4.99"
4534,70408,132,554,1,"4.99"
4557,70408,132,265,1,"5.99"
4903,70408,132,383,2,"0.99"
5391,70409,132,89,2,"2.99"
5684,70410,132,20,1,"5.99"
5703,70410,132,348,2,"0.99"
5715,70410,132,357,2,"1.99"
6239,70411,132,893,2,"6.99"
6978,70426,132,796,1,"1.99"
7432,70427,132,696,2,"0.99"
7631,70427,132,531,2,"1.99"
4506,70408,133,324,2,"6.99"
4566,70408,133,937,2,"2.99"
4681,70408,133,229,2,"6.99"
4829,70408,133,584,1,"2.99"
5063,70409,133,230,1,"2.99"
6157,70411,133,979,1,"4.99"
6609,70412,133,733,1,"3.99"
7177,70427,133,835,2,"2.99"
7400,70427,133,630,2,"0.99"
8389,70429,133,274,2,"6.99"
9139,70430,133,616,2,"2.99"
9175,70430,133,79,1,"0.99"
9671,70430,133,204,2,"0.99"
5315,70409,134,127,2,"4.99"
6226,70411,134,605,2,"2.99"
6659,70412,134,494,2,"0.99"
7516,70427,134,471,1,"2.99"
7965,70428,134,803,2,"4.99"
8650,70429,134,282,1,"1.99"
4102,70407,135,870,2,"0.99"
5054,70409,135,871,2,"7.99"
5541,70410,135,269,2,"0.99"
6117,70411,135,573,1,"3.99"
6461,70411,135,391,1,"3.99"
6817,70412,135,40,2,"3.99"
7297,70427,135,403,2,"4.99"
7437,70427,135,574,1,"0.99"
7554,70427,135,392,1,"7.99"
7734,70428,135,598,1,"0.99"
8315,70429,135,311,1,"0.99"
8885,70429,135,654,2,"7.99"
8987,70430,135,314,1,"6.99"
10091,70430,135,409,2,"4.99"
4927,70408,136,562,1,"0.99"
5627,70410,136,55,1,"3.99"
6142,70411,136,376,1,"3.99"
6585,70412,136,448,1,"8.99"
9319,70430,136,886,1,"0.99"
9764,70430,136,823,1,"5.99"
3589,70406,137,818,1,"4.99"
3676,70406,137,429,1,"5.99"
3874,70406,137,408,1,"6.99"
4332,70407,137,374,1,"6.99"
4474,70407,137,977,2,"3.99"
5106,70409,137,22,1,"2.99"
5443,70409,137,647,2,"3.99"
5804,70410,137,468,1,"2.99"
6039,70411,137,385,2,"6.99"
6200,70411,137,717,1,"0.99"
8028,70428,137,596,1,"8.99"
8106,70428,137,215,1,"4.99"
8954,70430,137,220,2,"2.99"
9002,70430,137,421,2,"4.99"
9200,70430,137,722,2,"4.99"
9466,70430,137,570,2,"7.99"
9709,70430,137,455,1,"4.99"
9789,70430,137,135,1,"2.99"
10175,70430,137,804,1,"6.99"
3481,70405,138,782,2,"2.99"
5378,70409,138,345,1,"0.99"
5600,70410,138,812,2,"1.99"
5679,70410,138,86,1,"4.99"
6458,70411,138,616,2,"2.99"
6892,70412,138,344,1,"0.99"
7208,70427,138,333,1,"2.99"
7754,70428,138,432,1,"2.99"
8123,70428,138,488,1,"4.99"
8160,70428,138,534,1,"3.99"
8424,70429,138,80,1,"3.99"
9259,70430,138,19,2,"1.99"
9619,70430,138,377,1,"0.99"
9947,70430,138,260,2,"9.99"
10110,70430,138,890,1,"0.99"
10190,70430,138,964,1,"4.99"
4660,70408,139,269,1,"0.99"
4663,70408,139,649,1,"2.99"
5092,70409,139,716,2,"2.99"
5265,70409,139,979,2,"7.99"
5390,70409,139,156,2,"6.99"
5494,70409,139,678,1,"6.99"
6496,70412,139,776,2,"6.99"
6740,70412,139,531,1,"0.99"
7369,70427,139,850,1,"0.99"
7767,70428,139,73,1,"5.99"
9415,70430,139,733,2,"2.99"
9920,70430,139,683,1,"4.99"
6286,70411,140,239,1,"4.99"
6407,70411,140,169,2,"9.99"
6571,70412,140,810,1,"0.99"
6918,70412,140,890,2,"2.99"
7170,70427,140,81,1,"4.99"
9094,70430,140,592,2,"4.99"
9404,70430,140,839,2,"0.99"
4057,70407,141,623,1,"1.99"
4297,70407,141,194,1,"0.99"
4656,70408,141,183,2,"5.99"
5062,70409,141,473,2,"2.99"
5769,70410,141,882,1,"0.99"
6979,70426,141,224,1,"4.99"
7878,70428,141,343,1,"2.99"
8434,70429,141,8,2,"4.99"
9073,70430,141,472,2,"7.99"
9584,70430,141,92,1,"4.99"
9683,70430,141,188,1,"2.99"
3492,70405,142,218,2,"2.99"
4497,70408,142,434,2,"4.99"
4531,70408,142,683,1,"4.99"
6522,70412,142,855,1,"0.99"
7764,70428,142,773,2,"2.99"
8513,70429,142,693,2,"2.99"
8623,70429,142,101,1,"4.99"
9020,70430,142,370,1,"7.99"
9131,70430,142,135,2,"2.99"
9419,70430,142,968,1,"5.99"
4031,70407,143,680,2,"7.99"
4221,70407,143,998,2,"0.99"
4585,70408,143,354,1,"7.99"
6076,70411,143,389,2,"6.99"
6207,70411,143,708,2,"4.99"
8312,70429,143,870,2,"0.99"
8335,70429,143,374,2,"0.99"
9889,70430,143,623,2,"1.99"
10118,70430,143,269,1,"0.99"
4726,70408,144,953,1,"6.99"
4818,70408,144,23,1,"3.99"
5049,70409,144,733,2,"0.99"
5374,70409,144,210,2,"8.99"
5408,70409,144,694,1,"7.99"
5526,70410,144,853,1,"7.99"
6614,70412,144,659,2,"7.99"
